Cell Line,Cancer Type,Tissue,17-AAG,681640,A-443654,A-770041,ABT-263,ABT-888,AG-014699,AICAR,AKT inhibitor VIII,AMG-706,AP-24534,AS601245,ATRA,AUY922,AZ628,AZD-0530,AZD-2281,AZD6244,AZD6482,AZD7762,AZD8055,Axitinib,BAY 61-3606,BI-2536,BIBW2992,BIRB 0796,BMS-509744,BMS-536924,BMS-708163,BMS-754807,BX-795,Bexarotene,Bicalutamide,Bleomycin,Bortezomib,Bosutinib,Bryostatin 1,CCT007093,CCT018159,CEP-701,CGP-082996,CGP-60474,CHIR-99021,CI-1040,CMK,Camptothecin,Cyclopamine,Cytarabine,DMOG,Dasatinib,Docetaxel,Doxorubicin,EHT 1864,Elesclomol,Embelin,Epothilone B,Erlotinib,Etoposide,FH535,FTI-277,GDC-0449,GDC0941,GNF-2,GSK-1904529A,GSK-650394,GSK269962A,GW 441756,GW843682X,Gefitinib,Gemcitabine,IPA-3,Imatinib,JNJ-26854165,JNK Inhibitor VIII,JNK-9L,JW-7-52-1,KIN001-135,KU-55933,LAQ824,LFM-A13,Lapatinib,Lenalidomide,MG-132,MK-2206,MS-275,Methotrexate,Midostaurin,Mitomycin C,NSC-87877,NU-7441,NVP-BEZ235,NVP-TAE684,Nilotinib,Nutlin-3a,OSI-906,OSU-03012,Obatoclax Mesylate,PAC-1,PD-0325901,PD-0332991,PD-173074,PF-02341066,PF-4708671,PF-562271,PHA-665752,PLX4720,Paclitaxel,Parthenolide,Pazopanib,Pyrimethamine,QS11,RDEA119,RO-3306,Rapamycin,Roscovitine,S-Trityl-L-cysteine,SB 216763,SB590885,SL 0101-1,Salubrinal,Shikonin,Sorafenib,Sunitinib,TGX221,TW 37,Temsirolimus,Thapsigargin,Tipifarnib,VX-680,VX-702,Vinblastine,Vinorelbine,Vorinostat,WH-4-023,WZ-1-84,XMD8-85,Z-LLNle-CHO,ZM-447439
NCI-H226,lung,lung_NSCLC_adenocarcinoma,0.3808569694,1.5171246345,1.7881273433,1.0812393263,1.1575275906,0.2930768618,-0.8354941983,0.5639756926,0.9842365633,0.6923956,0.5322060772,0.6239265595,-0.0238833939,-0.1794845346,1.4462541069,0.8670792673,0.2503300469,-0.1148184937,0.0922581259,0.9862914306,1.4307183291,-0.2470362723,-0.6528504579,1.1684412761,0.9098075624,0.5506151638,1.3575553547,0.2100305326,-0.8623657538,-0.0589911547,0.0403635611,0.6351785738,0.5434135622,0.8864287971,1.8470975961,1.1053007818,1.0104076698,-0.0200598405,0.7695248318,0.863680733,1.0192731325,-0.0818655477,1.2996671618,0.1256534096,0.3014068341,0.1210145114,0.8599478189,0.1540243736,1.291503217,0.6511099933,-0.3611457461,0.4060796914,1.6576088734,0.3798038842,-0.1802751176,0.7096834352,0.444511273,0.2566269547,0.1855949445,1.0148755714,1.2541442513,1.7916366642,0.8425666977,0.9442136063,-0.7021940765,1.0164478133,0.5539902709,1.3534142609,-0.1019813374,0.3515961864,-1.439299496,0.594018307,-0.5979475069,0.7796002611,0.2661701521,1.5813168634,0.0931104246,1.3824034948,-0.181163625,-0.0237888952,0.5970906931,0.2791523055,1.5406322124,0.4004724342,2.1615057229,0.51208388,0.0201837569,0.386948724,-0.0839538186,1.3617231238,1.3755002367,1.5535906417,0.2583764681,-1.2857301821,-0.3313507993,-0.451559794,-0.7181569176,-0.9855709015,0.7002780499,0.7434027328,-0.1299782017,0.7673122895,-0.4912095179,0.046302433,1.0204174019,1.0489018474,1.1503013357,0.5183143999,0.4209104476,1.3387883387,0.3052338195,0.4903536126,-0.2789996648,1.1295921438,0.8865735055,1.3763335824,0.6839331595,0.2651254433,0.6492705679,1.2144779105,-0.3687580747,1.528519631,0.7611782468,1.0695616535,1.0351069506,0.675997157,-0.662582849,1.010139273,0.8715167953,-0.0909011467,-0.1456612391,-0.0530457409,1.3766473383,0.2574536477,0.5393781424,1.296001754,1.197309521,-0.3271526108
NCI-H2291,lung,lung_small_cell_carcinoma,-0.1937893943,0.4416421867,,,0.0712155085,0.755796043,-0.5090234915,0.4979374653,1.5753712502,0.9793496232,0.8924562244,2.2854509998,1.1007589891,2.9274048256,,,0.9000172075,-1.8592941929,-1.5708515581,0.6524207649,0.8260367788,1.4899970898,2.191816057,,-0.2983339235,-0.0063917275,,,-1.4580371997,1.6486982169,1.4037548203,1.4355125408,0.1217924051,1.7460664648,,0.5694314872,0.9256900734,0.199536919,0.1061945925,0.5131733903,,,1.1946722337,-1.2627190734,,1.837273688,,0.8848124781,1.5822958467,,0.4618518001,2.4325500071,0.6200422913,1.4070506345,1.9074859525,2.3196443678,,2.3351195047,1.8544746699,1.2760998466,1.4394587034,0.1422454586,,1.2621288169,1.9021179635,,1.1956539192,,0.8377760828,1.776142903,0.5722767233,,-0.1904864144,0.4834956197,4.4066833969,,,-0.7555772388,3.5946689568,1.1536902476,,1.0701610401,,0.0697976207,,0.4212510403,2.0328933144,3.2978759585,0.329197396,-0.4358576628,1.2618062767,,0.9740887179,1.0990785909,1.3341945258,1.9785428995,2.8050195552,0.9234670123,-1.2282335548,0.3239373327,-0.9432893195,,-0.4548975291,1.9453023921,,0.7140640981,,,1.4105829581,,1.8346099269,-1.3013932509,0.9413660592,,,,1.1471379837,-0.6337743626,-0.1121391566,,2.0599400229,,,,2.4349877054,0.7339818606,2.9882281103,2.1437970061,,1.0159546521,1.4538757233,2.6821997064,2.1608328188,,,,,0.4037283209
NCI-H23,lung,lung_NSCLC_squamous_cell_carcinoma,-1.3247270587,-1.3876334187,0.1561455691,0.4198168303,0.3195775541,0.3056276262,-0.6221382425,0.4276584461,1.813279722,-1.3647975623,1.0114123667,1.4330893939,-0.7519102724,0.5434450798,-0.0264622986,1.2870395301,-0.7209900905,0.1418700799,1.0072233305,-0.2058619082,0.169832396,-0.0846045316,0.6869319549,0.9760072544,0.7842418902,-0.0375919711,-0.171449248,0.1193009999,-3.2066123182,1.5177329087,0.2909897811,0.8121308334,0.6281474514,-0.166992793,0.3020152195,-0.7920434605,0.6763271207,0.656183101,-1.129539965,0.7946514899,1.6324417875,-0.0068412912,0.0799171282,-0.7422805452,-0.9549112827,-0.0458515886,1.1436837326,-0.8447943724,0.7710115351,0.8006729131,-0.3723265291,0.2124676109,-0.1247977671,-0.6776925512,1.2934840398,0.4645855408,0.8025323107,0.3249116738,1.5189178837,0.6075341989,0.3003141073,1.3032794972,0.6819456065,1.3192968385,1.6892886476,0.6159448794,-2.3711718228,1.1621072434,0.5919164749,0.2511400899,0.9981097197,1.0683781271,-0.6884837962,-1.1230635966,3.3480831774,-0.4129525651,0.8006154392,0.747873031,0.4599963091,1.4967963615,-0.5293674135,0.2114088949,-0.5643957102,0.0773394792,0.3858576272,-0.7444533617,1.6679778803,0.5860926646,0.6745994842,0.0945448675,0.5829309451,-0.0159087427,-0.1394219995,0.10100484,1.3642014028,1.7771041538,1.483867349,0.8760180223,-0.6063039347,-0.0706341256,0.9380194992,0.9425761808,0.5442190827,1.0731400698,0.3293055969,0.7057123039,1.0537882342,1.4243605016,0.6384547931,-1.169442352,1.5691976751,-0.1560083336,-1.3507712896,1.0690314093,1.743288789,1.3668793737,0.2278736808,-0.1115313801,0.3954968218,1.2061463765,1.5624432756,-0.3457119508,0.1238930204,1.2578127335,-0.2419950706,-0.1417583704,1.257621422,1.7831631806,0.7060901139,-1.8507795389,-0.8156922356,0.3773403348,-0.5040329453,0.8791423434,1.0155698151,0.0436359478,-0.4201893787,0.2496469686
NCI-H2342,lung,lung_small_cell_carcinoma,1.2516875868,1.3714784068,,,-0.7953067707,-1.511662792,1.249094686,-0.2344914818,-2.2020717349,0.7921603501,-1.1267470957,-1.0072483166,0.6449963075,-0.8164048346,,,0.8761498362,0.792814628,,0.624281416,1.3634564904,0.5688330016,-1.0707800167,,0.3152449445,0.8631164568,,,,-0.6427092383,-0.0009283686,-1.4081113033,-0.5253380498,-1.7519231054,,-0.2832194391,-1.3039641003,,0.4142681128,1.1587454029,,,-0.2293071232,0.8741723978,,1.6298160389,,0.7542172125,-1.1142870193,,0.8441943471,-1.0582179657,,-0.1098759178,-0.8369592203,-1.13188573,,-0.9660415876,-0.3953843623,-0.0460456703,1.1090497586,0.0927354819,,-2.3476637932,-1.6401426367,,0.2529173483,,-0.0332893443,-0.5689688634,-0.981871243,,-1.0876203095,0.7054016268,-0.7078991531,,,1.2972530311,-0.4009920678,0.570921581,,-1.377364882,,0.3555119778,,1.115705801,-1.6142529405,-0.7541615759,0.2597685463,1.3164680638,1.2528008146,,-0.4996153134,0.5405468556,0.0023759308,-1.2279835719,-0.8306184494,-0.7242946679,0.5930580439,0.3563488748,1.2172098065,,-1.9943684155,0.6150233444,,0.4944549316,,,-1.6683715985,,-1.3309730237,0.7406085231,0.9920352671,,,,1.0973425534,0.8721915366,1.1060406976,,-1.127255806,,,,-0.4157939498,0.6644572851,-2.5744678346,-1.4230804665,,0.6458946536,2.253066248,-0.8624673001,2.3835239253,,,,,1.121588497
NCI-H2347,lung,lung_small_cell_carcinoma,-0.6836543216,0.1012242014,,,0.1123358937,1.0998363392,0.0656776144,-0.007357241,-0.4302610712,1.0772293356,-0.5410630607,-0.5135558645,0.9805444566,-0.0270307715,,,-0.1598105946,-0.5895686214,-0.2172702334,0.2735693497,-0.3048416216,1.1120811255,-0.2559170921,,1.0005955937,0.5282318834,,,0.2289926408,0.145425001,-0.4191721106,0.6584773976,-1.1165102226,0.0560538085,,1.4611999038,0.3351338754,0.4613779262,-0.5219475498,1.0526899715,,,0.7782927675,-0.037404967,,1.0819646577,,0.4499306368,-1.0266331967,,0.4071156769,-0.0823397585,0.7314713659,-0.2901799555,-0.7889189385,0.6718659298,,0.1982687048,-0.2852585314,0.4242921737,0.6393951622,0.8293691771,,0.463418352,-0.0480936782,,-0.0941519198,,0.5223820916,0.5778406101,-0.130317879,,-0.9099600482,1.2083170023,0.0288116495,,,-0.5544546504,0.1900072979,0.8218395801,,0.8068415247,,1.550504693,,0.7698037656,0.1177500755,0.4274648617,-0.6929579881,-1.1659627763,0.4213163178,,0.7482386047,0.7053637737,-0.0239857257,0.1190851355,0.406622307,-1.3709949653,-0.5352406604,0.6052501326,1.031290326,,-0.3053199322,-0.6027592396,,1.1034522128,,,-0.4951134666,,-0.2893671275,-0.9879892356,0.5554637267,,,,0.9012210962,0.1727753691,1.0016740754,,-0.1726321581,,,,0.5788475123,1.1661108047,-0.1658007014,0.244738656,,0.861250116,1.1471840614,-0.0308199064,1.5764189758,,,,,1.359794781
NCI-H2405,lung,lung_small_cell_carcinoma,-0.3293569196,0.987653457,,,-0.5071056267,0.828556945,-1.1581621228,1.5531344919,-0.7032404577,0.4809686054,-0.4614953625,-0.8542331525,1.0879401641,-0.5586430162,,,0.8751312067,0.6903907772,-0.2376557734,1.6547424376,-0.058991065,-0.1289270407,0.1191931374,,0.303435597,-0.777482061,,,-1.2178624576,-0.0783407509,-0.4489850811,-1.2718673585,0.2823309483,0.0013235611,,1.1605632151,0.2835897,0.198280744,-0.7099815493,0.5170388809,,,-0.3760518637,0.5208617404,,0.5561620739,,0.2392181471,-0.596292103,,1.1379931809,0.1150600651,1.0462844552,-0.0370427942,-0.7425656059,0.1940096547,,-0.363375963,-0.5339538841,0.6861632374,1.1249843836,1.0946046098,,-0.8865931367,0.1038907097,,0.4633858937,,-0.2786395506,-0.3423795583,-1.45997987,,0.9599883341,0.4373972353,0.1498194463,,,0.8116930637,-0.1015105409,-0.2653214466,,-0.2657922107,,0.3135745389,,1.244101181,-0.9941411767,-0.0526530225,-1.3670412437,0.5202786489,-0.3543034655,,0.2138251648,0.4127652237,-0.3344010214,-0.2913758473,-0.0001888275,-0.0488689648,0.006092437,0.3463909165,0.9198470938,,-0.4195295359,-0.0507485661,,0.7761030787,,,-0.3145642607,,-0.1645502086,-0.6801673092,-1.9948239054,,,,-0.3449456837,0.1812300486,0.1034321112,,-0.3472339704,,,,0.1904225374,1.2904697918,-0.9190548854,-0.0032941431,,0.6933423175,2.1737646084,0.2945302208,1.0812104959,,,,,1.6491593726
NCI-H2452,lung,lung_NSCLC_adenocarcinoma,-0.7093009099,1.0024449341,,,0.6663442322,1.1053742278,-0.921912677,0.0558438667,-0.1186007304,0.730035499,-0.2846899496,1.603606017,0.3315651973,2.6820770743,,,0.9732084404,1.0037868485,-0.6144429568,0.1216419065,-0.5180096119,0.14209424,2.0265708702,,0.9828955504,-0.3465604371,,,-1.2319611136,1.2126355121,-0.4306742428,0.4742963248,-0.1225023977,1.9012749658,,0.7755050137,-0.5780804563,-0.1041786321,0.118368686,0.4267711556,,,-1.9940822834,-0.0955816323,,0.7569117531,,0.2578758622,0.1419291415,,-0.6451457618,1.0074802024,-0.0484786195,-0.4135161693,1.5979748551,1.5215441829,,2.046908761,3.0467885008,-0.5501667012,1.0640928089,0.7505035539,,-0.2254997835,1.5161940838,,0.983711826,,0.8488808963,1.137622655,1.0085206607,,-0.9637300108,0.6640795194,0.3859231078,,,-0.5437364258,1.1181692087,0.3267399405,,0.5482386949,,1.1811089059,,-0.3996893753,0.1056999698,1.4926158356,-0.2345106125,-0.3084665801,-0.4949637515,,0.6804836275,1.0560884075,0.7296418812,1.0023336848,2.6441223552,0.744624004,0.409746486,0.3373864913,-0.6247288845,,0.9793733601,-0.3266136256,,-0.1876563075,,,-0.328582282,,1.2983084086,0.0050936052,0.2252296941,,,,-1.5034179939,0.5903269499,-0.6322222056,,2.4645917327,,,,0.2633231042,-0.0136397434,2.6626696552,1.0540581486,,0.6818188594,-0.3527397331,2.0997344449,0.9405658239,,,,,0.4139375578
NCI-H28,lung,lung_NSCLC_squamous_cell_carcinoma,-0.7788446383,1.0292708913,,,1.2948287514,-0.3239430757,-1.0172503473,-0.7739896123,0.4164507427,0.3848925349,0.3142908744,-1.1830646385,-0.067207734,0.6553090622,,,-0.0205649375,0.2933799645,-0.5443472986,-0.5056353396,-0.5581216276,-0.7214690315,-0.1311402853,,-0.1961638699,-0.0010937116,,,-1.2049483744,0.4967359292,-0.7435794164,0.9605728138,-0.0719529049,-0.1350191459,,0.0669929876,0.2292822199,-1.7648879985,-0.9195315682,0.0830687914,,,-1.5437003355,0.0040786016,,0.3679360023,,-0.0035909538,0.3293026091,,-0.4207098873,1.1279251822,-0.9301846234,-0.6169922597,0.0825602245,0.4321465556,,0.7709915045,-0.0498691502,-0.4338811152,-0.2510105408,-0.3605585552,,-1.2742359438,0.5204184492,,0.5798007776,,-0.7144060646,0.6835391016,1.307109625,,-0.3929608606,1.2114720734,-0.7522716089,,,-0.4028959738,-0.0343221544,0.4501116689,,0.2684594796,,-0.2927088028,,-0.7359281587,-1.1414375355,0.9040201364,0.539894699,-1.0433484672,-0.6695649967,,-0.3526717382,-1.581313138,-0.5722538595,1.0392724259,0.3282815097,0.5022352435,0.5452869785,-0.4921568487,0.955079063,,-1.1315073013,0.3276783364,,-0.019245854,,,0.8515530155,,1.4855132178,0.5348858851,-1.5967238146,,,,-2.1012686002,0.4853768694,0.7730156862,,-0.1527848108,,,,-0.078801774,0.1171933355,1.3840297836,0.5173931758,,-1.1016830305,0.3693322912,0.5101748718,0.762848813,,,,,-0.1704791637
NCI-H292,lung,lung_NSCLC_adenocarcinoma,-0.7354219783,-2.4153065193,,,0.3945285139,0.3849015131,-1.5559486378,1.0795810105,-1.0418702858,0.5658424699,-0.2232510032,0.7770723151,-1.5446997826,-0.8311144784,,,-1.3508794186,-1.6750298465,-1.5759042632,0.0990963105,-1.0795472511,-1.4185718959,-0.0611878897,,-2.9162236057,-0.4850534635,,,-2.0049069961,-0.9361401129,-0.8034858103,0.8233574326,0.3526762179,-0.5100759358,,-1.8566604236,-1.4595082822,-1.9473724451,-0.0487179733,-1.1470771013,,,0.0193506846,-1.0888315489,,-0.9290932683,,-1.3485148065,-1.1167218164,,-2.0055566859,-0.7314947087,-0.5245261208,-1.8232419056,0.1674084487,-0.7451719313,,-0.094666057,0.1303145367,0.3744037666,-1.4727559456,-0.9352898411,,0.3459492155,-0.3646183856,,-0.453065625,,-2.952412115,-0.3214818699,1.1760829028,,-0.9454755431,-0.5056431865,-0.4674510475,,,0.7596499555,0.1322124989,0.4578571178,,0.2967547721,,-0.5590658102,,0.5943850283,-0.575866433,0.4454472339,0.9302469442,-2.1977623174,-0.8342556333,,-0.428830741,-1.7843738437,-0.8365347907,-0.610379861,-0.2949269493,0.4142729254,-1.2201913056,-0.7423770256,0.7761823621,,-0.1583963026,-0.9469344183,,1.0321065842,,,0.9119804971,,-0.5428563083,-1.1100649676,-1.1218997776,,,,-1.1509777084,-2.0966220432,-1.6378609556,,-0.2335385298,,,,-0.2191731209,-1.5500222218,-0.0357683215,-0.0182316779,,-0.2657261073,-1.0057806796,-0.835676326,-0.0305997642,,,,,-1.4219588386
NCI-H345,lung,lung_NSCLC_adenocarcinoma,1.634179556,1.0878488919,-0.0643012375,1.0467988674,-1.4536333097,1.0130805428,1.3462660451,0.4379885024,-0.4259414719,0.4732474054,0.7981632705,1.938506424,0.9793912118,2.8876960642,1.6228932962,1.0842102101,1.0238696088,1.0000184287,1.3523360737,1.918828699,2.0018006589,1.1997171824,1.9721350545,-0.116845858,0.9159886567,0.7877628148,2.3361430628,0.4664364324,0.8944376699,0.1876412399,2.3031219737,0.694913145,0.5292534369,1.6059445454,0.072214628,1.5007537014,-0.4576261157,1.3351130315,1.7619452829,1.5045575832,1.5089445176,1.1607462865,0.5156607572,1.2047362114,1.0002547772,0.9754989686,0.9535026756,1.8218230817,-0.0827470854,0.7721504111,2.2632038088,1.5494031009,1.0440242793,1.8176053008,2.1972194601,2.3910183783,0.7857177346,1.736165201,0.4193051709,0.5750657803,1.2177248149,0.2245973668,0.1920122321,1.1363931718,1.7080010574,1.1914748954,1.1828266049,0.2684271786,1.1010502828,1.7951825305,0.0969977737,0.856204749,2.1473347742,0.8440373117,1.086282512,0.8639525428,-0.7008859066,1.7117637061,1.7489755382,1.5066818088,0.8951567494,0.7291738833,0.6272767145,0.6633975692,-0.2216575418,0.8856823359,1.7243180918,1.2047706601,0.5981109408,1.527600864,1.7316225642,0.3340036861,0.6859390509,1.2342519225,1.0853361699,1.414750764,1.6955452074,1.1017039194,1.3383217132,1.8099393755,0.9938659034,0.3780909245,0.8509899377,1.8410044966,1.0135554734,0.6715860875,0.2660800103,-0.5733308681,1.0864722582,1.0378803418,0.7468612992,1.4683378856,0.9819433413,0.187188648,-0.8400749123,0.0364892775,1.0283142765,0.8623058934,0.8946538478,1.5394595997,-0.1618771186,0.9007490859,1.0805196269,0.603304433,0.9348054185,1.0849713394,0.2763247284,1.7118666644,0.557836396,0.947388669,1.6270551843,0.2346389211,0.0707985691,0.4164204202,1.1540591826,1.9887714356,1.6212490796,1.6616134841
NCI-H358,lung,lung_NSCLC_adenocarcinoma,-0.0428361735,0.4740022801,,,0.6501244653,0.7851415035,0.9023759322,0.3166188474,-0.3061622174,-1.5885723913,-0.5344226505,-1.4837489824,0.378230363,-0.3623638705,,,0.8228040954,,1.3318389728,0.3541027699,1.6168401701,0.6015356109,-1.5778157405,,-1.0138574868,-2.124169288,,,0.0391829089,-1.754839212,1.8590724097,0.5471409049,-0.4717854875,-0.7448068798,,-0.1963617463,1.1490829813,0.7131031497,-0.2961356844,1.6926965017,,,0.9041237403,-0.6943484091,,0.7155225683,,0.99727832,-1.1209903166,,0.893812198,-0.7634641084,0.6290473036,0.2987783671,-0.5107975437,-0.5049622737,,-0.2583643671,-0.2386594548,-0.9561831706,0.5210242446,1.0393222349,,0.1766815476,-1.1397570468,,0.5715837713,,-0.3318589125,-0.5847760924,-0.1684768897,,-0.0122346045,-1.733364243,-0.6774341645,,,-0.3195752519,-0.3583583864,0.4158853302,,0.8052329719,,,,-0.8124188117,-1.0182477394,-0.0813413329,0.4072000317,0.7923151271,2.0628148067,,0.1009049225,-1.3359512752,-1.846296051,-0.1853783983,-0.6434632565,-1.8582497958,-0.4575221223,,-0.0925884228,,1.0553838001,-0.8875590787,,-1.0364544036,,,-1.0992216855,,0.4849463326,0.1887515679,-0.9193488276,,,,0.6811516323,,-0.6455875671,,-0.3594055721,,,,0.7089932832,0.7075838399,-1.3932242311,-0.2975234412,,0.0905104631,0.8630823065,-0.7607359932,2.3828846941,,,,,-0.503677285
NCI-H441,lung,mesothelioma,0.4085682775,0.4232974569,,,0.2970495977,0.7744123588,1.1513662142,-0.3279013201,0.6243660077,0.3054942564,0.2474683216,-0.9011981374,-0.2856153424,0.1318484551,,,0.9420072212,-1.0033723768,,0.6597012275,0.8400073657,1.1366176088,-0.4758515719,,-0.5890199353,-0.3260517513,,,0.9417181418,-0.9548909157,1.0120964642,-1.5251831511,-0.6343478384,0.2304017378,,1.5362725758,0.3505939704,0.9727289994,-0.2612633,1.2434977601,,,0.8763585398,0.1759362001,,0.2282282114,,1.0114552701,0.0626128934,,0.2426681213,-0.9493861062,0.6106105379,2.5970503221,-0.9426788935,-0.4977488401,,0.2571469553,-0.196081612,-0.0098172172,0.7229642518,0.7124020019,,0.6434366584,0.0017839636,,1.0159294629,,-0.6888729286,-0.6456385192,-0.5059983451,,-0.1678179103,0.8178085145,1.3109458515,,,1.5066954588,-0.0903332926,-0.8013328746,,0.9183447078,,0.2537196308,,-0.3851166374,0.4191863766,-1.3279142006,0.9104475426,1.2775588944,1.5344122782,,0.8957530963,-0.5089487594,-0.6774591643,-0.2310423179,-0.2584035537,-0.7061507326,0.1644022364,-1.0332790589,-0.1409694562,,1.2008955191,0.4159123758,,-0.4347574178,,,0.6041193689,,-0.2986933906,0.4875451629,-0.7170965108,,,,-0.1332808885,0.3551103708,0.120868825,,1.1782976218,,,,0.8050553246,0.7902830334,-0.0953417778,0.1484880734,,0.2548961204,1.857823375,0.085783513,1.2892483979,,,,,-0.1549048933
NCI-H446,lung,mesothelioma,1.9797582301,1.6017121939,-0.3805158626,1.2722326594,-1.6126427651,1.0650013335,1.2580125303,1.2465657637,1.438039733,0.4051973891,1.0122104353,1.1665797866,0.6749032959,0.6567810661,1.5126482959,0.6429441965,0.7149844388,1.1558871921,-0.4835017504,-0.2887884333,-0.7961414655,-0.9534473164,-0.540920864,-0.5254476344,1.1256626249,0.2478101624,2.4317794476,1.8863533961,-0.1814773718,1.3592308879,-0.0253354914,1.8407204151,1.826816091,0.4552482117,0.5481300882,1.4893587844,0.9472184278,1.0659974432,1.0195329723,0.0021730155,1.4163512489,1.1697497541,1.1085397378,1.8976504504,2.0472317539,-0.0240709461,0.40763602,0.5855514679,-0.0847295127,-0.5743474162,-0.1929780372,0.9949654548,1.7075523197,1.1407310911,4.496178584,0.4193626958,0.8609950263,1.6906162451,0.8540707497,1.1074160927,-0.5694795293,-0.9654249703,0.6180928172,1.5518296731,0.3494610143,0.8143777981,1.1283398904,-1.0959154233,1.0966307456,0.3111662534,1.457997034,0.7634340427,2.6068498868,1.1937722722,0.1051662464,-0.1550278637,-0.1714246604,1.2194860356,0.3489975112,-0.2872968852,-0.3008951118,0.9270335932,1.2748505798,-0.9416746197,1.0686648435,-0.8211261199,0.9697688138,1.6417519486,1.2722098056,-0.66381032,-0.144505692,1.2637083591,0.534840473,1.144449187,1.4219494731,0.8735683957,0.4361666683,2.4738367264,1.3681352226,1.6402591236,-0.5726480419,1.1329266482,1.607967556,0.1935388243,1.0777177633,0.5479753362,-0.5286873817,0.3471042435,0.7314710835,2.0975871483,1.5464521166,1.0151807904,1.0069722814,0.2996778957,1.2555184546,-0.4970020888,0.9197662805,0.7471591672,1.153020032,1.5866101583,1.6218397438,1.3386953261,0.0714193861,0.9074741482,0.9322282939,0.3689861235,0.2615917077,1.7694178703,0.5811980903,0.2676281297,-0.7731145013,-0.3086925813,-0.5844655704,-0.2354869162,0.7144201583,2.3339413555,0.7861116516,-0.9257595446
NCI-H460,lung,lung_NSCLC_adenocarcinoma,-1.5269525539,0.5692137192,,,1.2060976902,0.5777381152,-2.2180766839,-0.1770302395,-1.2082103403,0.8352796387,0.2391316072,-0.2132754173,1.0885711204,-0.9591273627,,,0.3437231497,-1.2364368504,0.1781635567,-0.8395891106,-0.6685997253,-0.2241200915,-0.9106839799,,0.9335848639,0.6588909657,,,-0.1305381536,0.1526105229,-0.8361050919,0.8838018033,0.3142108154,0.0336484998,,-1.6843768188,-0.8958936983,-1.009297688,-1.3983270674,-1.0713993479,,,0.6640092313,-1.1623158865,,-0.9673378931,,-1.041953859,-0.8733592823,,-0.9274360389,-1.3559785933,0.5762873663,-1.1082715017,-0.9331446937,-1.3671594962,,-1.3150854744,-0.5843753804,-0.6921137627,1.1122662133,0.2504304968,,-0.6971434911,-1.4297067908,,1.4440361816,,1.2450649919,-0.4273192033,0.9219952964,,-0.5530763621,0.5678081457,-0.7572094439,,,0.9284807135,-0.6453468608,0.5302534288,,0.3017819818,,-0.5732214996,,-1.2659203376,0.1857344353,-1.7822892997,-0.5294594339,0.3713185555,-0.0889961368,,0.4599518726,-1.5506053489,0.7083997518,-1.2968343361,-0.5361877607,0.2910808261,-0.7685670676,-0.6221951153,0.3677864858,,-0.6403436981,-1.397733946,,0.761706271,,,1.2163563529,,-1.487779995,-0.5612777411,0.955377043,,,,1.2141533462,0.4660917813,-1.3193732574,,-0.0382894406,,,,-0.3262736392,-1.6774196644,-0.234756438,-0.2964019941,,0.6767394942,-0.002793456,-0.6772039843,-1.8608820795,,,,,-1.0641026614
NCI-H510A,lung,lung_NSCLC_adenocarcinoma,-0.0961405602,-0.0731722163,-0.6188209013,-0.6054391456,-1.7534276942,0.8819311229,1.3231980785,-0.6667447903,0.8309430683,0.9519914719,0.8633033103,-0.3458461311,0.2589494637,0.6459401106,0.6743499143,-0.6584246777,0.1381150609,-0.6280708556,1.654823701,0.7809600773,-0.5277213739,-1.2063255162,0.1330443088,0.2659562452,0.4281352086,0.1636452725,-0.4346722088,0.1110412864,1.0437248495,1.633811882,-0.0566671855,1.7649389927,0.1993254561,-0.416273139,-0.4098653654,0.02919807,1.3494529375,0.7697474527,-0.2926073637,0.2553325821,0.7554924968,-0.3553858278,1.1745585978,-0.2538549657,-0.7838096463,0.3972400058,0.7817121494,-0.0770530668,-0.6490520494,1.7760399598,0.363870914,0.3317403743,-1.4083565193,0.2472684669,2.7500575781,0.1660403193,0.2244004225,0.1531293104,0.4993341161,0.785366971,-1.258325359,1.0654567917,-0.8751148107,0.9180996387,-0.2701369464,-0.9691375506,-0.3524896524,-0.6382401621,0.7628720822,-0.2052541196,0.0280607869,-0.0009671894,0.4611766322,1.3326415207,2.8798367566,0.6285446937,-0.871513195,0.8626137126,-0.6277175128,0.3657035485,0.765840101,0.1893530129,1.0840800079,1.5606722162,-0.6543464148,0.970673969,1.6850042715,0.0894063146,0.7721144858,1.3511730155,0.27071904,-0.7171342319,0.413937596,0.528522653,0.7950770582,0.5927681516,0.346074036,0.6463798158,0.3877558661,1.462642461,-0.846344136,-0.8900296782,0.4327418404,0.6972570343,-0.4875347785,0.8487393337,-1.0412690555,1.06794624,-0.5760801268,0.1273843301,0.7968994964,-0.6145786664,0.6114715043,1.2308576013,-0.1757165713,-0.8161750507,-0.2370795081,0.3446732715,0.5867609074,-1.3436459014,2.3140961435,-0.9677927063,-0.1847646873,1.1738818963,-0.287785227,0.7491699962,0.2677636813,1.2110229366,-1.3161677962,-0.5744360175,-0.0630687339,-0.2878884827,-0.9084752022,0.0339153661,1.1719538762,1.466893747,1.0400427689,-0.4874369064
